AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN;PROMEDIO EDAD CARRERA     ;PROMEDIO EDAD MUJER     ;PROMEDIO EDAD HOMBRE     
MAT_2020;1;;1;1;;1;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I20S4C12J1V1;ACREDITADA;1;;;1;;;;;28;;28
MAT_2020;69;31;38;26;13;13;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I20S4C12J2V1;ACREDITADA;69;3;22;31;8;5;;;26,2;26,4;26,1
MAT_2020;44;24;20;17;9;8;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I20S4C12J2V2;ACREDITADA;44;;4;9;9;11;11;;34,5;35,1;33,9
MAT_2020;170;64;106;43;18;25;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I20S4C1J1V1;NO ACREDITADA;170;31;105;30;4;;;;22,3;22,1;22,4
MAT_2020;27;10;17;6;1;5;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I20S4C1J2V2;NO ACREDITADA;27;;6;6;5;2;8;;32,9;36,8;30,6
MAT_2020;186;61;125;53;19;34;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;ADMINISTRACION DE ECOTURISMO;Administración y Comercio;Servicios;Servicios Personales;Administración Turística y Hotelera;Servicios;Servicios personales;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I20S4C28J1V1;NO ACREDITADA;186;38;121;27;;;;;21,7;21;22,1
MAT_2020;32;22;10;11;8;3;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I20S4C309J2V2;ACREDITADA;32;;2;7;10;4;9;;34,5;35,1;33,1
MAT_2020;17;6;11;;;;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I20S4C3J2V1;ACREDITADA;17;;9;4;2;1;1;;27,1;29,2;26
MAT_2020;10;3;7;;;;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA EN INFORMACION Y CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I20S4C495J2V1;NO ACREDITADA;10;;;;2;2;6;;41,2;38,3;42,4
MAT_2020;4;3;1;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C1J1V1;NO ACREDITADA;4;;1;3;;;;;25,8;25;28
MAT_2020;190;71;119;26;9;17;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C1J1V2;NO ACREDITADA;190;29;121;35;2;2;1;;22,6;22,3;22,8
MAT_2020;1;1;;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C1J2V1;NO ACREDITADA;1;;;1;;;;;25;25;
MAT_2020;71;32;39;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C1J2V2;NO ACREDITADA;71;;6;23;21;9;12;;32,5;32,6;32,5
MAT_2020;87;38;49;32;13;19;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C1J2V3;NO ACREDITADA;87;5;15;22;19;14;12;;30,6;30,4;30,7
MAT_2020;48;30;18;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C1J2V4;NO ACREDITADA;48;;4;21;10;7;6;;31,1;29,8;33,2
MAT_2020;30;17;13;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C1J2V5;NO ACREDITADA;30;;2;13;7;3;5;;32,5;29,2;36,8
MAT_2020;75;34;41;16;4;12;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C286J1V1;NO ACREDITADA;75;13;51;10;;1;;;21,8;21,9;21,8
MAT_2020;17;9;8;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C286J2V1;NO ACREDITADA;17;;3;6;4;1;3;;30,9;31,2;30,5
MAT_2020;8;5;3;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C286J2V2;NO ACREDITADA;8;;;4;2;2;;;30,1;32;27
MAT_2020;11;4;7;5;2;3;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C286J2V3;NO ACREDITADA;11;;2;6;;2;1;;29,2;25,8;31,1
MAT_2020;64;34;30;11;6;5;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);ADMINISTRACION DE NEGOCIOS TURISTICOS Y HOTELEROS;Administración y Comercio;Servicios;Servicios Personales;Administración Turística y Hotelera;Servicios;Servicios personales;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C298J1V1;NO ACREDITADA;64;14;38;12;;;;;21,7;21,3;22,1
MAT_2020;71;38;33;18;8;10;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C5J1V1;NO ACREDITADA;71;17;45;6;2;1;;;21,9;21,8;22
MAT_2020;1;1;;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C5J2V1;NO ACREDITADA;1;;;;1;;;;33;33;
MAT_2020;119;78;41;19;11;8;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C5J2V2;NO ACREDITADA;119;2;29;19;24;14;31;;32,8;33,1;32,2
MAT_2020;508;209;299;3;1;2;Universidades;Universidades Privadas;Universidades Privadas;23;UNIVERSIDAD ADOLFO IBAÑEZ;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I23S1C1J1V1;ACREDITADA;508;7;474;25;2;;;;21,9;21,5;22,1
MAT_2020;2225;823;1402;;;;Universidades;Universidades Privadas;Universidades Privadas;23;UNIVERSIDAD ADOLFO IBAÑEZ;ACREDITADA;Metropolitana;SANTIAGO;PEÑALOLEN;SEDE PEÑALOLEN;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I23S2C1J1V1;ACREDITADA;2225;51;1984;179;11;;;;22,2;22,1;22,3
MAT_2020;58;36;22;9;6;3;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C100J4V1;NO ACREDITADA;58;1;3;6;11;12;25;;38,5;39,1;37,5
MAT_2020;7;1;6;1;;1;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C165J4V1;NO ACREDITADA;7;;;;1;1;5;;43;41;43,3
MAT_2020;142;74;68;70;37;33;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL - TECNICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C176J4V1;NO ACREDITADA;142;;8;24;34;35;41;;35,9;34,6;37,4
MAT_2020;82;30;52;40;19;21;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL - PROFESIONAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C177J4V1;NO ACREDITADA;82;;1;11;13;22;35;;38,8;37,8;39,4
MAT_2020;22;15;7;14;9;5;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);CONTADOR AUDITOR - TECNICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C185J4V1;NO ACREDITADA;22;;1;1;3;5;12;;40,9;39,5;43,9
MAT_2020;25;12;13;15;5;10;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN NEGOCIOS Y GESTION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C200J4V1;NO ACREDITADA;25;;;5;5;9;6;;35,6;35,9;35,4
MAT_2020;3;1;2;;;;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I26S1C82J1V1;NO ACREDITADA;3;;3;;;;;;21;20;21,5
MAT_2020;41;23;18;2;;2;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I26S1C82J2V1;ACREDITADA;41;;2;10;10;8;11;;34,1;35,6;32,1
MAT_2020;198;88;110;35;17;18;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C82J4V1;ACREDITADA;198;6;8;23;43;50;68;;36,4;35,6;37,1
MAT_2020;930;374;556;197;84;113;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I2S1C1J1V1;ACREDITADA;930;166;654;103;6;1;;;21,7;21,4;21,9
MAT_2020;284;118;166;52;20;32;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I2S1C1J2V1;ACREDITADA;284;;42;112;69;32;29;;30,4;30,2;30,4
MAT_2020;98;53;45;31;16;15;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I2S1C220J1V1;NO ACREDITADA;98;31;64;3;;;;;20,5;20,4;20,6
MAT_2020;44;28;16;23;14;9;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I2S1C220J2V1;NO ACREDITADA;44;10;8;8;6;5;7;;29;29,9;27,5
MAT_2020;172;80;92;44;21;23;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN INFORMACION Y CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I2S1C224J1V1;NO ACREDITADA;172;43;118;11;;;;;21,1;21;21,3
MAT_2020;24;13;11;;;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);INGENIERIA EN ADMINISTRACION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S1C111J1V1;NO ACREDITADA;24;;15;9;;;;;23,7;23;24,5
MAT_2020;51;24;27;42;20;22;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);INGENIERIA EN ADMINISTRACION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S1C111J1V3;NO ACREDITADA;51;29;18;3;1;;;;20;20;20
